"County","stops_per_month","month","total_stops","avg_stops","percent_diff_stops_than_avg","long","lat","group","order","region","hover"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.9543762207031,43.8885650634766,2988,88971,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.9543762207031,43.8885650634766,2988,88971,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.9543762207031,43.8885650634766,2988,88971,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.9543762207031,43.8885650634766,2988,88971,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.971565246582,43.9057579040527,2988,88972,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.971565246582,43.9172134399414,2988,88973,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.9543762207031,43.9286766052246,2988,88974,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.9486465454102,43.9458656311035,2988,88975,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-89.9658279418945,43.985969543457,2988,88976,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-90.0002059936523,44.0203475952148,2988,88977,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
"ADAMS",28.9666666666667,4,150,30,3.6,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 150 Percent Difference from Average Month 0.0356731875719218 <br>"
"ADAMS",28.9666666666667,5,208,41.6,43.6,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 208 Percent Difference from Average Month 0.436133486766398 <br>"
"ADAMS",28.9666666666667,6,110,22,-24.1,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 110 Percent Difference from Average Month -0.240506329113924 <br>"
"ADAMS",28.9666666666667,7,140,28,-3.3,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 140 Percent Difference from Average Month -0.0333716915995396 <br>"
"ADAMS",28.9666666666667,8,128,25.6,-11.6,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,9,128,25.6,-11.6,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 128 Percent Difference from Average Month -0.116225546605293 <br>"
"ADAMS",28.9666666666667,10,154,30.8,6.3,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 154 Percent Difference from Average Month 0.0632911392405064 <br>"
"ADAMS",28.9666666666667,11,118,23.6,-18.5,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 118 Percent Difference from Average Month -0.185270425776755 <br>"
"ADAMS",28.9666666666667,12,113,22.6,-22,-90.0174026489258,44.0547218322754,2988,88978,"wisconsin","ADAMS <br> Stops this Month 113 Percent Difference from Average Month -0.219792865362486 <br>"
"ADAMS",28.9666666666667,1,222,44.4,53.3,-90.0174026489258,44.1005592346191,2988,88979,"wisconsin","ADAMS <br> Stops this Month 222 Percent Difference from Average Month 0.532796317606444 <br>"
"ADAMS",28.9666666666667,2,133,26.6,-8.2,-90.0174026489258,44.1005592346191,2988,88979,"wisconsin","ADAMS <br> Stops this Month 133 Percent Difference from Average Month -0.0817031070195626 <br>"
"ADAMS",28.9666666666667,3,134,26.8,-7.5,-90.0174026489258,44.1005592346191,2988,88979,"wisconsin","ADAMS <br> Stops this Month 134 Percent Difference from Average Month -0.0747986191024165 <br>"
